game_id,date,season,name,team,opp,qs_v10,scored,pp1,is_home,is_b2b,opp_is_b2b,ixg_l10,hdcf_l10,sog_l10,atoi_l10,season_g,ga_g,hdca_g,l3_goals,l5_goals,l3_scored,l5_scored,l10_goals,l10_scored,consec_goals,luck_factor
2008020090,20081022,2008,Paul Kariya,STL,DET,4.665,0,0,1,0,0,0.165,0.0,2.8,19.0,0.2,2.8,3.0,1.0,1.0,1,1,1.0,1,0,1.212
2008020091,20081022,2008,Patrick Sharp,CHI,EDM,9.335,1,1,1,0,0,0.4038,0.67,3.0,20.9,0.667,2.25,2.0,3.0,4.0,2,3,4.0,3,1,1.651
2008020091,20081022,2008,Martin Havlat,CHI,EDM,2.63,0,0,1,0,0,0.1882,0.17,2.67,19.1,0.333,2.25,2.0,1.0,2.0,1,2,2.0,2,0,1.771
2008020091,20081022,2008,Patrick Kane,CHI,EDM,9.751,0,1,1,0,0,0.4583,0.83,3.0,20.4,0.667,2.25,2.0,3.0,3.0,2,2,4.0,3,2,1.455
2008020092,20081023,2008,Marc Savard,BOS,TOR,11.433,0,1,1,0,0,0.4852,0.5,3.67,20.6,0.833,3.0,3.5,0.0,4.0,0,2,5.0,3,0,1.718
2008020092,20081023,2008,David Krejci,BOS,TOR,4.665,0,0,1,0,0,0.1373,0.17,2.0,17.4,0.333,3.0,3.5,0.0,1.0,0,1,2.0,2,0,2.427
2008020092,20081023,2008,Phil Kessel,BOS,TOR,9.941,0,1,1,0,0,0.3205,0.33,3.83,18.2,1.0,3.0,3.5,4.0,5.0,3,4,6.0,5,3,3.12
2008020092,20081023,2008,Nik Antropov,TOR,BOS,9.335,1,1,0,0,0,0.496,0.67,2.67,17.1,0.5,2.67,2.5,3.0,3.0,2,2,3.0,2,2,1.008
2008020093,20081023,2008,Brenden Morrow,DAL,NYI,10.581,1,1,0,1,0,0.4867,0.43,3.43,20.8,0.286,3.2,3.4,1.0,1.0,1,1,2.0,2,0,0.587
2008020093,20081023,2008,Brad Richards,DAL,NYI,5.127,0,0,0,1,0,0.1781,0.14,3.0,20.5,0.286,3.2,3.4,1.0,1.0,1,1,2.0,2,0,1.604
2008020093,20081023,2008,Mike Modano,DAL,NYI,8.106,0,1,0,1,0,0.242,0.14,2.71,18.0,0.429,3.2,3.4,1.0,3.0,1,2,3.0,2,0,1.771
2008020093,20081023,2008,Doug Weight,NYI,DAL,9.109,0,1,1,0,1,0.2918,0.6,2.0,18.6,0.4,4.14,2.57,1.0,2.0,1,2,2.0,2,0,1.371
2008020093,20081023,2008,Trent Hunter,NYI,DAL,4.891,0,0,1,0,1,0.2102,0.0,2.4,17.1,0.8,4.14,2.57,3.0,4.0,2,3,4.0,3,0,3.806
2008020093,20081023,2008,Bill Guerin,NYI,DAL,9.335,1,1,1,0,1,0.36,0.6,3.2,16.9,0.2,4.14,2.57,0.0,1.0,0,1,1.0,1,0,0.556
2008020094,20081023,2008,Matt Cullen,CAR,PIT,7.281,0,1,0,0,0,0.4236,0.8,2.2,16.8,0.6,2.29,1.57,1.0,3.0,1,3,3.0,3,0,1.416
2008020094,20081023,2008,Ray Whitney,CAR,PIT,2.699,0,0,0,0,0,0.129,0.2,2.4,19.3,0.2,2.29,1.57,0.0,1.0,0,1,1.0,1,0,1.55
2008020094,20081023,2008,Rod Brind'Amour,CAR,PIT,7.0,0,1,0,0,0,0.3308,0.4,2.2,19.6,0.6,2.29,1.57,1.0,3.0,1,3,3.0,3,1,1.814
2008020094,20081023,2008,Eric Staal,CAR,PIT,10.119,0,1,0,0,0,0.4598,0.4,4.8,22.7,0.6,2.29,1.57,1.0,3.0,1,2,3.0,2,1,1.305
2008020094,20081023,2008,Pascal Dupuis,PIT,CAR,4.665,0,0,1,0,0,0.1929,0.29,2.14,16.9,0.286,3.0,3.6,1.0,2.0,1,2,2.0,2,0,1.481
2008020094,20081023,2008,Evgeni Malkin,PIT,CAR,10.834,1,1,1,0,0,0.3204,0.14,3.86,22.1,0.286,3.0,3.6,1.0,1.0,1,1,2.0,2,0,0.892
2008020094,20081023,2008,Miroslav Satan,PIT,CAR,9.941,0,1,1,0,0,0.3173,0.29,2.0,18.0,0.571,3.0,3.6,3.0,4.0,3,4,4.0,4,3,1.801
2008020095,20081023,2008,Todd Bertuzzi,CGY,NSH,11.301,0,1,0,0,0,0.4675,0.67,2.67,21.4,0.833,3.67,2.5,2.0,5.0,2,4,5.0,4,0,1.783
2008020095,20081023,2008,Jarome Iginla,CGY,NSH,10.834,1,1,0,0,0,0.3705,0.0,4.17,22.5,0.333,3.67,2.5,1.0,2.0,1,2,2.0,2,1,0.9
2008020095,20081023,2008,Martin Erat,NSH,CGY,6.719,0,1,1,0,0,0.1738,0.33,2.0,17.5,0.5,3.83,3.67,3.0,3.0,2,2,3.0,2,1,2.876
2008020096,20081023,2008,Thomas Vanek,BUF,MIN,10.945,1,1,0,0,0,0.842,1.67,5.67,20.0,1.167,1.75,1.0,2.0,6.0,2,4,7.0,5,0,1.386
2008020096,20081023,2008,Jason Pominville,BUF,MIN,3.561,0,0,0,0,0,0.1475,0.0,2.33,21.3,0.333,1.75,1.0,1.0,2.0,1,2,2.0,2,0,2.26
2008020097,20081023,2008,Milan Hejduk,COL,EDM,9.751,0,1,1,0,1,0.484,1.0,4.17,21.2,1.0,2.4,2.0,4.0,5.0,3,4,6.0,5,3,2.066
2008020097,20081023,2008,Ryan Smyth,COL,EDM,10.119,0,1,1,0,1,0.4015,0.33,3.83,20.6,0.667,2.4,2.0,3.0,4.0,2,3,4.0,3,2,1.66
2008020097,20081023,2008,Shawn Horcoff,EDM,COL,8.873,1,1,0,1,0,0.2546,0.2,3.2,20.4,0.4,3.67,2.33,0.0,2.0,0,2,2.0,2,0,1.571
2008020097,20081023,2008,Erik Cole,EDM,COL,7.836,0,1,0,1,0,0.334,0.2,2.6,16.7,0.2,3.67,2.33,1.0,1.0,1,1,1.0,1,0,0.599
2008020097,20081023,2008,Robert Nilsson,EDM,COL,6.164,0,1,0,1,0,0.3362,0.2,2.4,16.9,0.2,3.67,2.33,1.0,1.0,1,1,1.0,1,0,0.595
2008020098,20081023,2008,Shane Doan,ARI,WSH,11.491,0,1,1,0,0,0.638,1.2,3.6,19.0,0.8,3.0,2.17,2.0,4.0,2,3,4.0,3,2,1.254
2008020098,20081023,2008,Peter Mueller,ARI,WSH,5.374,1,0,1,0,0,0.1694,0.2,2.6,17.6,0.4,3.0,2.17,1.0,2.0,1,2,2.0,2,0,2.361
2008020098,20081023,2008,Mikkel Boedker,ARI,WSH,6.719,1,1,1,0,0,0.1902,0.0,2.2,16.5,0.4,3.0,2.17,1.0,2.0,1,2,2.0,2,0,2.103
2008020098,20081023,2008,Olli Jokinen,ARI,WSH,5.127,0,0,1,0,0,0.1516,0.2,2.0,18.6,0.2,3.0,2.17,0.0,1.0,0,1,1.0,1,0,1.319
2008020098,20081023,2008,Alexander Semin,WSH,ARI,10.285,0,1,0,0,0,0.4827,0.67,3.67,18.7,1.0,3.4,1.6,3.0,5.0,2,3,6.0,4,0,2.072
2008020098,20081023,2008,Alex Ovechkin,WSH,ARI,11.37,0,1,0,0,0,0.4795,0.33,5.0,25.1,0.333,3.4,1.6,0.0,2.0,0,1,2.0,1,0,0.695
2008020099,20081024,2008,Daniel Alfredsson,OTT,ANA,10.945,1,1,1,0,0,0.3604,0.4,3.6,22.0,0.4,3.14,2.0,2.0,2.0,2,2,2.0,2,2,1.11
2008020099,20081024,2008,Dany Heatley,OTT,ANA,11.542,0,1,1,0,0,0.6598,0.67,2.83,21.6,0.667,3.14,2.0,1.0,3.0,1,2,4.0,3,0,1.01
2008020099,20081024,2008,Jason Spezza,OTT,ANA,8.626,0,0,1,0,0,0.2765,0.17,2.67,21.5,0.5,3.14,2.0,2.0,2.0,1,1,3.0,2,0,1.808
2008020100,20081024,2008,John Madden,NJD,PHI,7.836,0,0,1,0,0,0.2403,0.17,3.0,18.6,0.5,4.67,4.33,2.0,3.0,1,2,3.0,2,1,2.08
2008020100,20081024,2008,Zach Parise,NJD,PHI,10.713,1,1,1,0,0,0.3963,0.33,4.17,17.8,0.667,4.67,4.33,2.0,3.0,2,3,4.0,4,2,1.682
2008020100,20081024,2008,Patrik Elias,NJD,PHI,10.834,0,1,1,0,0,0.4958,1.17,5.0,17.7,0.333,4.67,4.33,0.0,1.0,0,1,2.0,2,0,0.672
2008020100,20081024,2008,Simon Gagne,PHI,NJD,6.164,1,1,0,0,0,0.3268,0.8,2.8,21.4,0.8,1.5,1.83,2.0,4.0,2,4,4.0,4,0,2.448
2008020100,20081024,2008,Joffrey Lupul,PHI,NJD,2.861,1,0,0,0,0,0.1745,0.33,2.17,17.8,0.333,1.5,1.83,2.0,2.0,1,1,2.0,1,1,1.91
2008020100,20081024,2008,Mike Richards,PHI,NJD,7.836,0,1,0,0,0,0.325,0.17,2.0,23.6,0.667,1.5,1.83,2.0,3.0,2,3,4.0,4,1,2.051
2008020100,20081024,2008,Jeff Carter,PHI,NJD,7.836,1,1,0,0,0,0.2215,0.0,3.5,21.4,0.667,1.5,1.83,2.0,4.0,2,4,4.0,4,2,3.01
2008020101,20081024,2008,Rick Nash,CBJ,NYR,8.873,0,1,1,0,0,0.3535,0.17,5.0,22.6,0.833,2.0,2.44,4.0,4.0,3,3,5.0,4,3,2.357
2008020101,20081024,2008,Kristian Huselius,CBJ,NYR,5.63,0,1,1,0,0,0.2395,0.17,2.17,20.2,0.5,2.0,2.44,1.0,2.0,1,2,3.0,3,1,2.088
2008020101,20081024,2008,Jason Chimera,CBJ,NYR,3.419,0,0,1,0,0,0.2367,0.33,2.67,16.7,0.5,2.0,2.44,3.0,3.0,3,3,3.0,3,3,2.113
2008020101,20081024,2008,Scott Gomez,NYR,CBJ,10.119,0,1,0,0,0,0.2246,0.0,3.56,22.2,0.222,3.83,2.5,0.0,1.0,0,1,2.0,2,0,0.99
2008020101,20081024,2008,Brandon Dubinsky,NYR,CBJ,8.626,1,1,0,0,0,0.2599,0.22,2.89,16.2,0.333,3.83,2.5,0.0,1.0,0,1,3.0,3,0,1.283
2008020102,20081024,2008,Cory Stillman,FLA,SJS,7.0,1,1,1,0,0,0.29,0.17,2.33,18.1,0.5,2.57,1.43,2.0,2.0,2,2,3.0,3,1,1.724
2008020102,20081024,2008,Nathan Horton,FLA,SJS,8.37,1,1,1,0,0,0.3555,0.33,3.17,18.7,0.333,2.57,1.43,1.0,1.0,1,1,2.0,2,1,0.938
2008020102,20081024,2008,David Booth,FLA,SJS,8.873,0,1,1,0,0,0.4357,0.17,3.33,16.5,0.5,2.57,1.43,0.0,2.0,0,1,3.0,2,0,1.148
2008020102,20081024,2008,Jonathan Cheechoo,SJS,FLA,6.44,0,0,0,0,0,0.2891,0.14,2.29,16.9,0.571,3.0,3.17,1.0,2.0,1,2,4.0,3,0,1.976
2008020102,20081024,2008,Milan Michalek,SJS,FLA,4.451,0,0,0,0,0,0.2074,0.2,1.6,16.4,0.2,3.0,3.17,1.0,1.0,1,1,1.0,1,0,0.964
2008020102,20081024,2008,Joe Pavelski,SJS,FLA,7.836,0,0,0,0,0,0.2977,0.43,2.71,18.1,0.429,3.0,3.17,2.0,2.0,2,2,3.0,3,2,1.44
2008020102,20081024,2008,Patrick Marleau,SJS,FLA,11.301,1,1,0,0,0,0.443,0.86,3.71,22.6,0.571,3.0,3.17,2.0,4.0,1,2,4.0,2,1,1.29
2008020103,20081024,2008,Vyacheslav Kozlov,ATL,DET,3.881,0,0,0,0,0,0.1308,0.0,1.17,16.4,0.333,2.83,2.67,0.0,1.0,0,1,2.0,2,0,2.548
2008020103,20081024,2008,Ilya Kovalchuk,ATL,DET,5.63,0,0,0,0,0,0.1887,0.0,2.5,21.9,0.333,2.83,2.67,1.0,2.0,1,2,2.0,2,0,1.767
2008020103,20081024,2008,Bryan Little,ATL,DET,6.164,0,1,0,0,0,0.2397,0.0,2.33,17.3,0.667,2.83,2.67,1.0,2.0,1,2,4.0,3,0,2.782
2008020103,20081024,2008,Todd White,ATL,DET,4.451,0,0,0,0,0,0.1663,0.0,1.83,18.3,0.333,2.83,2.67,1.0,1.0,1,1,2.0,2,1,2.004
2008020103,20081024,2008,Johan Franzen,DET,ATL,9.549,0,1,1,0,0,0.3282,0.17,3.33,18.0,0.667,2.83,2.33,2.0,4.0,2,3,4.0,3,2,2.031
2008020104,20081024,2008,Anze Kopitar,LAK,STL,9.335,0,1,0,0,0,0.2486,0.4,1.6,20.9,0.2,3.17,2.0,1.0,1.0,1,1,1.0,1,0,0.805
2008020104,20081024,2008,Dustin Brown,LAK,STL,10.713,1,1,0,0,0,0.4958,0.4,3.2,21.1,0.2,3.17,2.0,1.0,1.0,1,1,1.0,1,0,0.403
2008020104,20081024,2008,Jarret Stoll,LAK,STL,4.451,1,0,0,0,0,0.1692,0.2,2.2,17.4,0.2,3.17,2.0,1.0,1.0,1,1,1.0,1,0,1.182
2008020104,20081024,2008,Michal Handzus,LAK,STL,5.63,0,0,0,0,0,0.1234,0.0,1.2,18.6,0.4,3.17,2.0,2.0,2.0,1,1,2.0,1,0,3.241
2008020104,20081024,2008,Alex Frolov,LAK,STL,11.224,0,1,0,0,0,0.6112,0.6,2.4,19.3,0.4,3.17,2.0,1.0,2.0,1,2,2.0,2,0,0.654
2008020104,20081024,2008,Brad Boyes,STL,LAK,7.0,0,0,1,0,0,0.2235,0.0,2.0,20.7,0.833,2.8,2.4,2.0,4.0,2,4,5.0,5,1,3.729
2008020104,20081024,2008,Keith Tkachuk,STL,LAK,10.945,0,1,1,0,0,0.5658,0.5,3.67,17.1,1.167,2.8,2.4,3.0,5.0,3,5,7.0,6,6,2.062
2008020105,20081025,2008,Vyacheslav Kozlov,ATL,BOS,3.055,1,0,0,1,0,0.1407,0.0,1.14,16.8,0.286,2.86,2.43,0.0,0.0,0,0,2.0,2,0,2.03
2008020105,20081025,2008,Ilya Kovalchuk,ATL,BOS,3.881,1,0,0,1,0,0.2004,0.14,2.29,22.2,0.286,2.86,2.43,1.0,2.0,1,2,2.0,2,0,1.426
2008020105,20081025,2008,Bryan Little,ATL,BOS,4.249,0,1,0,1,0,0.2074,0.0,2.0,17.7,0.571,2.86,2.43,1.0,2.0,1,2,4.0,3,0,2.755
2008020105,20081025,2008,Todd White,ATL,BOS,3.419,0,0,0,1,0,0.166,0.0,2.14,18.6,0.286,2.86,2.43,1.0,1.0,1,1,2.0,2,0,1.721
2008020105,20081025,2008,Marc Savard,BOS,ATL,11.139,0,1,1,0,1,0.426,0.43,3.29,20.5,0.714,3.14,2.14,0.0,2.0,0,1,5.0,3,0,1.677
2008020105,20081025,2008,David Krejci,BOS,ATL,4.665,1,0,1,0,1,0.1693,0.29,2.0,17.2,0.286,3.14,2.14,0.0,1.0,0,1,2.0,2,0,1.688
2008020105,20081025,2008,Phil Kessel,BOS,ATL,9.335,0,1,1,0,1,0.2809,0.29,3.57,17.9,0.857,3.14,2.14,2.0,4.0,2,3,6.0,5,0,3.052
2008020106,20081025,2008,Daniel Alfredsson,OTT,TOR,10.119,0,1,0,1,0,0.3913,0.5,3.5,22.0,0.5,2.86,3.14,3.0,3.0,3,3,3.0,3,3,1.278
2008020106,20081025,2008,Dany Heatley,OTT,TOR,10.713,0,1,0,1,0,0.6189,0.57,3.0,21.6,0.571,2.86,3.14,0.0,1.0,0,1,4.0,3,0,0.923
2008020106,20081025,2008,Jason Spezza,OTT,TOR,5.894,0,0,0,1,0,0.2971,0.29,2.71,21.2,0.429,2.86,3.14,0.0,2.0,0,1,3.0,2,0,1.442
2008020106,20081025,2008,Nik Antropov,TOR,OTT,10.713,0,1,1,0,1,0.4906,0.57,3.0,17.4,0.571,3.14,1.86,4.0,4.0,3,3,4.0,3,3,1.165
2008020106,20081025,2008,Niklas Hagman,TOR,OTT,9.751,0,1,1,0,1,0.2567,0.14,4.14,18.8,0.286,3.14,1.86,1.0,2.0,1,2,2.0,2,1,1.113
2008020107,20081025,2008,Samuel Pahlsson,ANA,MTL,2.191,0,0,0,1,0,0.1441,0.12,1.5,17.5,0.25,1.67,2.5,1.0,2.0,1,2,2.0,2,1,1.735
2008020107,20081025,2008,Robert Lang,MTL,ANA,8.106,0,0,1,0,1,0.3165,0.5,2.83,17.3,0.5,3.12,2.25,1.0,2.0,1,2,3.0,3,0,1.58
2008020107,20081025,2008,Alex Kovalev,MTL,ANA,11.224,0,1,1,0,1,0.4368,0.67,3.5,20.1,0.333,3.12,2.25,1.0,2.0,1,2,2.0,2,0,0.763
2008020107,20081025,2008,Alex Tanguay,MTL,ANA,7.281,1,1,1,0,1,0.3662,0.33,1.5,16.7,0.5,3.12,2.25,2.0,3.0,1,2,3.0,2,0,1.365
2008020108,20081025,2008,Matt Cullen,CAR,NYI,9.335,0,1,0,0,0,0.353,0.67,1.83,17.3,0.5,3.5,3.5,1.0,2.0,1,2,3.0,3,0,1.416
2008020108,20081025,2008,Rod Brind'Amour,CAR,NYI,9.109,1,1,0,0,0,0.277,0.33,2.0,19.8,0.5,3.5,3.5,1.0,2.0,1,2,3.0,3,0,1.805
2008020108,20081025,2008,Eric Staal,CAR,NYI,11.301,1,1,0,0,0,0.4198,0.33,4.17,22.4,0.5,3.5,3.5,1.0,3.0,1,2,3.0,2,0,1.191
2008020108,20081025,2008,Doug Weight,NYI,CAR,9.751,0,1,1,0,0,0.366,0.67,2.0,18.5,0.333,3.17,4.0,1.0,1.0,1,1,2.0,2,0,0.911
2008020108,20081025,2008,Trent Hunter,NYI,CAR,7.0,0,0,1,0,0,0.2687,0.17,2.5,17.3,0.667,3.17,4.0,2.0,4.0,1,3,4.0,3,0,2.481
2008020108,20081025,2008,Bill Guerin,NYI,CAR,9.941,0,1,1,0,0,0.3578,0.5,3.5,17.1,0.333,3.17,4.0,1.0,2.0,1,2,2.0,2,1,0.932
2008020109,20081025,2008,Scott Gomez,NYR,PIT,5.63,0,1,1,1,0,0.2347,0.1,3.6,22.5,0.2,2.12,1.5,0.0,1.0,0,1,2.0,2,0,0.852
2008020109,20081025,2008,Brandon Dubinsky,NYR,PIT,4.249,0,1,1,1,0,0.2978,0.3,3.0,16.0,0.4,2.12,1.5,1.0,1.0,1,1,4.0,4,1,1.343
2008020109,20081025,2008,Sidney Crosby,PIT,NYR,9.549,1,1,0,0,1,0.3932,0.38,4.0,22.7,0.25,1.9,2.3,2.0,2.0,2,2,2.0,2,1,0.636
2008020109,20081025,2008,Pascal Dupuis,PIT,NYR,3.561,0,0,0,0,1,0.2445,0.38,2.12,16.6,0.25,1.9,2.3,1.0,2.0,1,2,2.0,2,0,1.022
2008020109,20081025,2008,Evgeni Malkin,PIT,NYR,9.751,0,1,0,0,1,0.3846,0.25,4.0,22.2,0.375,1.9,2.3,1.0,2.0,1,2,3.0,3,1,0.975
2008020109,20081025,2008,Miroslav Satan,PIT,NYR,4.249,0,0,0,0,1,0.2776,0.25,1.75,18.0,0.5,1.9,2.3,2.0,3.0,2,3,4.0,4,0,1.801
2008020110,20081025,2008,John Madden,NJD,PHI,4.665,0,0,0,1,1,0.206,0.14,2.57,18.4,0.429,4.43,4.43,2.0,3.0,1,2,3.0,2,0,2.08
2008020110,20081025,2008,Zach Parise,NJD,PHI,10.285,1,1,0,1,1,0.4099,0.57,3.86,18.1,0.714,4.43,4.43,3.0,3.0,3,3,5.0,5,3,1.743
2008020110,20081025,2008,Patrik Elias,NJD,PHI,9.941,0,1,0,1,1,0.4651,1.0,5.0,17.6,0.286,4.43,4.43,0.0,0.0,0,0,2.0,2,0,0.614
2008020110,20081025,2008,Simon Gagne,PHI,NJD,5.63,0,1,1,1,1,0.4378,0.83,2.67,20.9,0.833,2.14,2.0,2.0,4.0,2,4,5.0,5,1,1.903
2008020110,20081025,2008,Joffrey Lupul,PHI,NJD,2.331,0,0,1,1,1,0.1774,0.29,2.29,17.4,0.429,2.14,2.0,3.0,3.0,2,2,3.0,2,2,2.415
2008020110,20081025,2008,Mike Richards,PHI,NJD,4.249,0,1,1,1,1,0.321,0.14,2.0,23.0,0.571,2.14,2.0,1.0,2.0,1,2,4.0,4,0,1.78
2008020110,20081025,2008,Jeff Carter,PHI,NJD,4.451,1,0,1,1,1,0.2684,0.0,3.86,21.3,0.714,2.14,2.0,3.0,4.0,3,4,5.0,5,3,2.661
2008020110,20081025,2008,Scott Hartnell,PHI,NJD,3.287,1,1,1,1,1,0.2694,0.29,2.14,17.9,0.429,2.14,2.0,2.0,2.0,1,1,3.0,2,1,1.591
2008020111,20081025,2008,Jonathan Cheechoo,SJS,TBL,3.166,0,0,0,1,0,0.265,0.12,2.25,17.4,0.5,2.33,1.5,1.0,2.0,1,2,4.0,3,0,1.887
2008020111,20081025,2008,Joe Pavelski,SJS,TBL,3.881,0,0,0,1,0,0.2839,0.38,2.88,18.4,0.375,2.33,1.5,2.0,2.0,2,2,3.0,3,0,1.321
2008020111,20081025,2008,Patrick Marleau,SJS,TBL,9.335,0,1,0,1,0,0.4544,0.75,4.0,22.6,0.625,2.33,1.5,3.0,5.0,2,3,5.0,3,2,1.376
2008020111,20081025,2008,Vinny Prospal,TBL,SJS,8.37,0,1,1,0,1,0.3098,0.17,2.5,18.9,0.333,2.75,1.38,2.0,2.0,2,2,2.0,2,1,1.076
2008020111,20081025,2008,Vincent Lecavalier,TBL,SJS,10.439,0,1,1,0,1,0.4023,0.33,4.67,20.0,0.5,2.75,1.38,2.0,3.0,2,3,3.0,3,1,1.243
2008020112,20081025,2008,Dustin Brown,LAK,NSH,9.549,1,1,0,1,0,0.4742,0.33,3.83,21.3,0.333,3.86,2.57,2.0,2.0,2,2,2.0,2,1,0.703
2008020112,20081025,2008,Jarret Stoll,LAK,NSH,3.881,1,0,0,1,0,0.2053,0.33,2.5,17.5,0.333,3.86,2.57,1.0,2.0,1,2,2.0,2,1,1.623
2008020112,20081025,2008,Patrick O'Sullivan,LAK,NSH,8.106,0,1,0,1,0,0.2872,0.4,2.6,18.4,0.6,3.86,2.57,2.0,3.0,2,3,3.0,3,2,2.089
2008020112,20081025,2008,Michal Handzus,LAK,NSH,4.059,0,0,0,1,0,0.1255,0.0,1.17,18.6,0.333,3.86,2.57,2.0,2.0,1,1,2.0,1,0,2.656
2008020112,20081025,2008,Alex Frolov,LAK,NSH,9.751,1,1,0,1,0,0.5392,0.5,2.0,19.4,0.333,3.86,2.57,0.0,1.0,0,1,2.0,2,0,0.618
2008020112,20081025,2008,Martin Erat,NSH,LAK,4.891,1,1,1,0,1,0.206,0.29,2.14,18.5,0.429,2.33,2.17,2.0,3.0,1,2,3.0,2,0,2.08
2008020113,20081025,2008,Rick Nash,CBJ,MIN,7.281,0,1,0,1,0,0.3704,0.29,4.57,22.5,0.714,2.2,1.4,2.0,4.0,2,3,5.0,4,0,1.928
2008020113,20081025,2008,Kristian Huselius,CBJ,MIN,5.127,0,1,0,1,0,0.2313,0.14,2.0,20.1,0.429,2.2,1.4,1.0,2.0,1,2,3.0,3,0,1.853
2008020113,20081025,2008,Jason Chimera,CBJ,MIN,2.509,0,0,0,1,0,0.2104,0.29,2.43,16.9,0.429,2.2,1.4,2.0,3.0,2,3,3.0,3,0,2.037
2008020113,20081025,2008,Stephane Veilleux,MIN,CBJ,5.127,0,0,1,0,1,0.1682,0.2,2.0,18.6,0.2,3.71,3.14,1.0,1.0,1,1,1.0,1,1,1.189
2008020113,20081025,2008,Eric Belanger,MIN,CBJ,5.63,0,0,1,0,1,0.2086,0.0,2.2,18.6,0.4,3.71,3.14,0.0,2.0,0,1,2.0,1,0,1.918
2008020113,20081025,2008,Andrew Brunette,MIN,CBJ,8.106,0,1,1,0,1,0.3572,0.6,1.2,18.1,0.4,3.71,3.14,1.0,2.0,1,2,2.0,2,0,1.12
2008020113,20081025,2008,Antti Miettinen,MIN,CBJ,10.945,0,1,1,0,1,0.5292,0.6,3.4,20.2,1.0,3.71,3.14,2.0,5.0,1,3,5.0,3,0,1.89
2008020113,20081025,2008,Mikko Koivu,MIN,CBJ,7.836,0,1,1,0,1,0.231,0.4,3.2,21.6,0.2,3.71,3.14,1.0,1.0,1,1,1.0,1,0,0.866
2008020114,20081025,2008,Brenden Morrow,DAL,WSH,11.139,0,1,1,0,0,0.4876,0.38,3.5,21.0,0.375,2.86,2.43,2.0,2.0,2,2,3.0,3,1,0.769
2008020114,20081025,2008,Brad Richards,DAL,WSH,5.63,0,0,1,0,0,0.1586,0.12,2.75,20.4,0.25,2.86,2.43,0.0,1.0,0,1,2.0,2,0,1.576
2008020114,20081025,2008,Mike Modano,DAL,WSH,5.63,1,0,1,0,0,0.2226,0.12,2.62,18.2,0.375,2.86,2.43,1.0,1.0,1,1,3.0,2,0,1.684
2008020114,20081025,2008,Loui Eriksson,DAL,WSH,7.281,1,1,1,0,0,0.2278,0.25,1.88,17.5,0.375,2.86,2.43,2.0,3.0,1,2,3.0,2,1,1.647
2008020114,20081025,2008,Alexander Semin,WSH,DAL,9.549,1,1,0,0,0,0.4366,0.57,3.43,19.0,0.857,4.0,2.62,2.0,5.0,1,3,6.0,4,0,1.963
2008020114,20081025,2008,Brooks Laich,WSH,DAL,5.894,0,1,0,0,0,0.2526,0.43,1.57,17.5,0.286,4.0,2.62,1.0,1.0,1,1,2.0,2,1,1.131
2008020114,20081025,2008,Alex Ovechkin,WSH,DAL,11.224,0,1,0,0,0,0.438,0.29,5.29,24.6,0.286,4.0,2.62,0.0,0.0,0,0,2.0,1,0,0.652
2008020115,20081025,2008,Patrick Sharp,CHI,DET,10.713,0,1,1,0,1,0.383,0.57,2.86,20.4,0.714,2.86,2.57,3.0,5.0,2,4,5.0,4,2,1.865
2008020115,20081025,2008,Martin Havlat,CHI,DET,3.419,1,0,1,0,1,0.1981,0.14,2.57,18.4,0.286,2.86,2.57,0.0,2.0,0,2,2.0,2,0,1.442
2008020115,20081025,2008,Patrick Kane,CHI,DET,10.713,1,1,1,0,1,0.4171,0.71,2.57,20.1,0.571,2.86,2.57,3.0,3.0,2,2,4.0,3,0,1.37
2008020115,20081025,2008,Marian Hossa,DET,CHI,3.419,1,0,0,1,0,0.2833,0.0,4.29,17.6,0.429,2.29,2.0,3.0,3.0,2,2,3.0,2,1,1.513
2008020115,20081025,2008,Johan Franzen,DET,CHI,3.561,1,0,0,1,0,0.2894,0.14,3.29,18.1,0.571,2.29,2.0,2.0,2.0,2,2,4.0,3,0,1.974
2008020115,20081025,2008,Henrik Zetterberg,DET,CHI,6.44,0,1,0,1,0,0.3548,0.2,4.4,18.6,0.8,2.29,2.0,4.0,4.0,3,3,4.0,3,3,2.255
2008020116,20081025,2008,Cory Stillman,FLA,STL,6.719,0,1,0,1,1,0.2737,0.14,2.29,17.9,0.714,3.29,2.14,3.0,4.0,2,3,5.0,4,2,2.61
2008020116,20081025,2008,Nathan Horton,FLA,STL,9.109,0,1,0,1,1,0.3734,0.43,3.29,18.5,0.429,3.29,2.14,2.0,2.0,2,2,3.0,3,2,1.148
2008020116,20081025,2008,David Booth,FLA,STL,10.119,0,1,0,1,1,0.4547,0.14,3.57,16.7,0.429,3.29,2.14,0.0,0.0,0,0,3.0,2,0,0.943
2008020116,20081025,2008,Brad Boyes,STL,FLA,4.891,1,0,1,1,1,0.2066,0.0,1.86,20.1,0.714,3.0,3.43,1.0,3.0,1,3,5.0,5,0,3.458
2008020116,20081025,2008,Keith Tkachuk,STL,FLA,9.751,1,1,1,1,1,0.4909,0.43,3.29,17.1,1.0,3.0,3.43,2.0,4.0,2,4,7.0,6,0,2.037
2008020117,20081025,2008,Thomas Vanek,BUF,COL,11.491,0,1,0,0,0,0.7384,1.43,5.0,19.8,1.143,3.29,2.57,2.0,5.0,2,4,8.0,6,1,1.548
